date,changecolor,cases_avg_per_100k,segmentname
2020-04-21,#AB5A68,2.5629999999999997,To Republican
2020-04-22,#030D97,8.536137724550906,Stayed Democrat
2020-04-22,#11A3D6,4.588269230769232,To Democrat
2020-04-22,#556B2F,1.83,To other
2020-04-22,#970D03,5.533923267326734,Stayed Republican
2020-04-22,#AB5A68,2.626,To Republican
2020-04-23,#030D97,8.548537313432844,Stayed Democrat
2020-04-23,#11A3D6,4.582307692307694,To Democrat
2020-04-23,#556B2F,1.57,To other
2020-04-23,#970D03,5.9494554455445545,Stayed Republican
2020-04-23,#AB5A68,2.48,To Republican
2020-04-24,#030D97,8.876358208955216,Stayed Democrat
2020-04-24,#11A3D6,4.9469230769230785,To Democrat
2020-04-24,#556B2F,1.57,To other
2020-04-24,#970D03,6.2329433497536915,Stayed Republican
2020-04-24,#AB5A68,2.1430000000000002,To Republican
2020-04-25,#030D97,9.246805970149255,Stayed Democrat
2020-04-25,#11A3D6,5.138461538461538,To Democrat
2020-04-25,#556B2F,1.83,To other
2020-04-25,#970D03,6.745788177339899,Stayed Republican
2020-04-25,#AB5A68,2.4050000000000002,To Republican
2020-04-26,#030D97,9.196865671641785,Stayed Democrat
2020-04-26,#11A3D6,5.339807692307693,To Democrat
2020-04-26,#556B2F,2.18,To other
2020-04-26,#970D03,6.782275522755226,Stayed Republican
2020-04-26,#AB5A68,2.3520000000000003,To Republican
2020-04-27,#030D97,8.92113432835821,Stayed Democrat
2020-04-27,#11A3D6,5.52576923076923,To Democrat
2020-04-27,#556B2F,2.53,To other
2020-04-27,#970D03,6.842410824108239,Stayed Republican
2020-04-27,#AB5A68,2.38,To Republican
2020-04-28,#030D97,9.01321428571429,Stayed Democrat
2020-04-28,#11A3D6,5.8725000000000005,To Democrat
2020-04-28,#556B2F,2.18,To other
2020-04-28,#970D03,6.9654355828220815,Stayed Republican
2020-04-28,#AB5A68,2.441,To Republican
2020-04-29,#030D97,9.028660714285715,Stayed Democrat
2020-04-29,#11A3D6,5.436923076923076,To Democrat
2020-04-29,#556B2F,2.01,To other
2020-04-29,#970D03,7.179656862745102,Stayed Republican
2020-04-29,#AB5A68,2.476,To Republican
2020-04-30,#030D97,8.885238095238098,Stayed Democrat
2020-04-30,#11A3D6,5.440384615384617,To Democrat
2020-04-30,#556B2F,2.01,To other
2020-04-30,#970D03,7.315177478580163,Stayed Republican
2020-04-30,#AB5A68,2.492,To Republican
2020-05-01,#030D97,8.656607142857146,Stayed Democrat
2020-05-01,#11A3D6,5.226346153846156,To Democrat
2020-05-01,#556B2F,2.01,To other
2020-05-01,#970D03,7.527865853658532,Stayed Republican
2020-05-01,#AB5A68,2.45,To Republican
2020-05-02,#030D97,8.365238095238096,Stayed Democrat
2020-05-02,#11A3D6,5.232115384615385,To Democrat
2020-05-02,#556B2F,1.48,To other
2020-05-02,#970D03,7.4283922046285085,Stayed Republican
2020-05-02,#AB5A68,2.496,To Republican
2020-05-03,#030D97,8.495773809523811,Stayed Democrat
2020-05-03,#11A3D6,5.225384615384619,To Democrat
2020-05-03,#556B2F,1.13,To other
2020-05-03,#970D03,7.436199756394637,Stayed Republican
2020-05-03,#AB5A68,2.988,To Republican
2020-05-04,#030D97,8.681369047619048,Stayed Democrat
2020-05-04,#11A3D6,5.240769230769233,To Democrat
2020-05-04,#556B2F,0.96,To other
2020-05-04,#970D03,7.408806333739347,Stayed Republican
2020-05-04,#AB5A68,3.069,To Republican
2020-05-05,#030D97,8.489077380952379,Stayed Democrat
2020-05-05,#11A3D6,4.882500000000001,To Democrat
2020-05-05,#556B2F,0.79,To other
2020-05-05,#970D03,7.418819951338198,Stayed Republican
2020-05-05,#AB5A68,3.046,To Republican
2020-05-06,#030D97,8.263511904761904,Stayed Democrat
2020-05-06,#11A3D6,4.891923076923077,To Democrat
2020-05-06,#556B2F,0.87,To other
2020-05-06,#970D03,7.469611178614821,Stayed Republican
2020-05-06,#AB5A68,3.6229999999999998,To Republican
2020-05-07,#030D97,8.271339285714285,Stayed Democrat
2020-05-07,#11A3D6,4.964230769230771,To Democrat
2020-05-07,#556B2F,1.13,To other
2020-05-07,#970D03,7.344787363304985,Stayed Republican
2020-05-07,#AB5A68,4.888,To Republican
2020-05-08,#030D97,8.068720238095233,Stayed Democrat
2020-05-08,#11A3D6,4.7325,To Democrat
2020-05-08,#556B2F,1.05,To other
2020-05-08,#970D03,7.552997572815539,Stayed Republican
2020-05-08,#AB5A68,4.585454545454545,To Republican
2020-05-09,#030D97,7.929404761904759,Stayed Democrat
2020-05-09,#11A3D6,4.629230769230771,To Democrat
2020-05-09,#556B2F,0.79,To other
2020-05-09,#970D03,7.160447941888616,Stayed Republican
2020-05-09,#AB5A68,4.880909090909091,To Republican
2020-05-10,#030D97,7.6339880952381,Stayed Democrat
2020-05-10,#11A3D6,4.554423076923078,To Democrat
2020-05-10,#556B2F,0.79,To other
2020-05-10,#970D03,6.991438935912927,Stayed Republican
2020-05-10,#AB5A68,4.621818181818181,To Republican
2020-05-11,#030D97,7.511101190476196,Stayed Democrat
2020-05-11,#11A3D6,4.645384615384617,To Democrat
2020-05-11,#556B2F,0.61,To other
2020-05-11,#970D03,6.710507859733968,Stayed Republican
2020-05-11,#AB5A68,4.998181818181819,To Republican
2020-05-12,#030D97,7.441190476190482,Stayed Democrat
2020-05-12,#11A3D6,4.777307692307692,To Democrat
2020-05-12,#556B2F,0.61,To other
2020-05-12,#970D03,6.621209189842806,Stayed Republican
2020-05-12,#AB5A68,4.973636363636363,To Republican
2020-05-13,#030D97,7.365476190476185,Stayed Democrat
2020-05-13,#11A3D6,4.74423076923077,To Democrat
2020-05-13,#556B2F,0.52,To other
2020-05-13,#970D03,6.519673913043473,Stayed Republican
2020-05-13,#AB5A68,4.36090909090909,To Republican
2020-05-14,#030D97,7.361428571428562,Stayed Democrat
2020-05-14,#11A3D6,4.7244230769230775,To Democrat
2020-05-14,#556B2F,0.09,To other
2020-05-14,#970D03,6.3894692400482445,Stayed Republican
2020-05-14,#AB5A68,3.6281818181818184,To Republican
2020-05-15,#030D97,7.283392857142856,Stayed Democrat
2020-05-15,#11A3D6,4.820192307692309,To Democrat
2020-05-15,#556B2F,0.17,To other
2020-05-15,#970D03,5.974650602409633,Stayed Republican
2020-05-15,#AB5A68,3.6927272727272733,To Republican
2020-05-16,#030D97,7.376636904761907,Stayed Democrat
2020-05-16,#11A3D6,4.865000000000001,To Democrat
2020-05-16,#556B2F,0.26,To other
2020-05-16,#970D03,6.014975903614459,Stayed Republican
2020-05-16,#AB5A68,3.179090909090909,To Republican
2020-05-17,#030D97,7.471071428571425,Stayed Democrat
2020-05-17,#11A3D6,4.634038461538463,To Democrat
2020-05-17,#556B2F,0.61,To other
2020-05-17,#970D03,5.853204819277108,Stayed Republican
2020-05-17,#AB5A68,3.183636363636363,To Republican
2020-05-18,#030D97,7.4383035714285715,Stayed Democrat
2020-05-18,#11A3D6,4.540192307692309,To Democrat
2020-05-18,#556B2F,0.61,To other
2020-05-18,#970D03,6.0046746987951725,Stayed Republican
2020-05-18,#AB5A68,2.6572727272727272,To Republican
2020-05-19,#030D97,7.669017857142855,Stayed Democrat
2020-05-19,#11A3D6,4.448846153846156,To Democrat
2020-05-19,#556B2F,0.61,To other
2020-05-19,#970D03,5.815547533092654,Stayed Republican
2020-05-19,#AB5A68,2.739090909090909,To Republican
2020-05-20,#030D97,7.869910714285716,Stayed Democrat
2020-05-20,#11A3D6,4.766923076923078,To Democrat
2020-05-20,#556B2F,0.61,To other
2020-05-20,#970D03,5.801311672683504,Stayed Republican
2020-05-20,#AB5A68,2.6536363636363633,To Republican
