state_po,county_name,county_fips,candidate,party,candidatevotes,totalvotes,UrbanRural,PctRural,Infrequent,Frequent
GA,GRADY,13131,DONALD J TRUMP,REPUBLICAN,3896.0,10707.0,rural,62.36056135300467,0.318,0.681
GA,GREENE,13133,DONALD J TRUMP,REPUBLICAN,4947.0,11247.0,rural,82.74978116793797,0.165,0.8340000000000001
GA,HABERSHAM,13137,DONALD J TRUMP,REPUBLICAN,11083.0,20432.0,rural,58.762575218977254,0.279,0.722
GA,HANCOCK,13141,JOSEPH R BIDEN JR,DEMOCRAT,1223.0,4165.0,rural,61.586594548732634,0.256,0.743
GA,HARALSON,13143,DONALD J TRUMP,REPUBLICAN,6224.0,14248.0,rural,77.35927727588603,0.472,0.5289999999999999
GA,HARRIS,13145,DONALD J TRUMP,REPUBLICAN,6627.0,19991.0,rural,96.68373719710218,0.235,0.764
GA,HART,13147,DONALD J TRUMP,REPUBLICAN,5687.0,12727.0,rural,74.46555348431365,0.29300000000000004,0.707
GA,HEARD,13149,DONALD J TRUMP,REPUBLICAN,2197.0,5391.0,rural,100.0,0.386,0.615
GA,IRWIN,13155,DONALD J TRUMP,REPUBLICAN,2106.0,4168.0,rural,64.7095827217446,0.315,0.684
GA,JACKSON,13157,DONALD J TRUMP,REPUBLICAN,20135.0,37670.0,rural,60.01487972224518,0.327,0.6739999999999999
GA,JASPER,13159,DONALD J TRUMP,REPUBLICAN,3455.0,7644.0,rural,81.76258992805755,0.322,0.678
GA,JEFF DAVIS,13161,DONALD J TRUMP,REPUBLICAN,2749.0,5771.0,rural,69.51154765065039,0.42700000000000005,0.573
GA,JEFFERSON,13163,DONALD J TRUMP,REPUBLICAN,1992.0,7642.0,rural,80.6674542232723,0.405,0.595
GA,JENKINS,13165,DONALD J TRUMP,REPUBLICAN,1244.0,3455.0,rural,66.1031175059952,0.251,0.749
GA,JOHNSON,13167,DONALD J TRUMP,REPUBLICAN,1748.0,4100.0,rural,65.41082164328658,0.28099999999999997,0.7190000000000001
GA,JONES,13169,DONALD J TRUMP,REPUBLICAN,5666.0,14966.0,rural,67.71425581638704,0.362,0.639
GA,LAMAR,13171,DONALD J TRUMP,REPUBLICAN,3772.0,9039.0,rural,60.87241360484795,0.30100000000000005,0.6990000000000001
GA,LANIER,13173,DONALD J TRUMP,REPUBLICAN,1778.0,3576.0,rural,71.12522325858305,0.31699999999999995,0.683
GA,LAURENS,13175,DONALD J TRUMP,REPUBLICAN,6479.0,22729.0,rural,56.644092992525906,0.31899999999999995,0.6819999999999999
GA,LINCOLN,13181,DONALD J TRUMP,REPUBLICAN,1832.0,4650.0,rural,100.0,0.288,0.712
GA,LONG,13183,DONALD J TRUMP,REPUBLICAN,2102.0,5656.0,rural,81.33987831858407,0.219,0.78
GA,LUMPKIN,13187,DONALD J TRUMP,REPUBLICAN,8138.0,15531.0,rural,83.94180070746846,0.251,0.749
GA,MCDUFFIE,13189,DONALD J TRUMP,REPUBLICAN,4445.0,10455.0,rural,60.96,0.248,0.753
GA,MCINTOSH,13191,DONALD J TRUMP,REPUBLICAN,2371.0,6696.0,rural,74.31103048908115,0.298,0.702
GA,MACON,13193,JOSEPH R BIDEN JR,DEMOCRAT,1459.0,4662.0,rural,53.18860244233379,0.24,0.76
GA,MADISON,13195,DONALD J TRUMP,REPUBLICAN,6103.0,14937.0,rural,91.87766714082504,0.304,0.6970000000000001
GA,MARION,13197,DONALD J TRUMP,REPUBLICAN,1221.0,3624.0,rural,100.0,0.371,0.629
GA,MERIWETHER,13199,DONALD J TRUMP,REPUBLICAN,3312.0,10877.0,rural,83.28483084758093,0.333,0.667
GA,MILLER,13201,DONALD J TRUMP,REPUBLICAN,1269.0,2835.0,rural,100.0,0.302,0.6980000000000001
GA,MITCHELL,13205,DONALD J TRUMP,REPUBLICAN,2701.0,8963.0,rural,54.51102221465657,0.211,0.789
GA,MONROE,13207,DONALD J TRUMP,REPUBLICAN,6890.0,15592.0,rural,80.23009385407207,0.291,0.708
GA,MONTGOMERY,13209,DONALD J TRUMP,REPUBLICAN,1495.0,3966.0,rural,98.70656582264607,0.371,0.629
GA,MORGAN,13211,DONALD J TRUMP,REPUBLICAN,5424.0,11707.0,rural,75.3693754197448,0.218,0.782
GA,MURRAY,13213,DONALD J TRUMP,REPUBLICAN,7689.0,15389.0,rural,70.12718280004037,0.405,0.594
GA,OCONEE,13219,DONALD J TRUMP,REPUBLICAN,11216.0,25168.0,rural,50.316995854669585,0.20700000000000002,0.792
GA,OGLETHORPE,13221,DONALD J TRUMP,REPUBLICAN,3584.0,8131.0,rural,99.25498355594335,0.192,0.808
GA,PICKENS,13227,DONALD J TRUMP,REPUBLICAN,6287.0,17116.0,rural,73.10319051340424,0.257,0.7430000000000001
GA,PIERCE,13229,DONALD J TRUMP,REPUBLICAN,5768.0,9048.0,rural,79.35280946796034,0.32,0.679
GA,PIKE,13231,DONALD J TRUMP,REPUBLICAN,5864.0,10720.0,rural,98.96468744753484,0.266,0.734
GA,POLK,13233,DONALD J TRUMP,REPUBLICAN,9021.0,17399.0,rural,51.42133815551537,0.369,0.63
GA,PULASKI,13235,DONALD J TRUMP,REPUBLICAN,2155.0,4059.0,rural,66.70274771024147,0.20800000000000002,0.7929999999999999
GA,PUTNAM,13237,DONALD J TRUMP,REPUBLICAN,4983.0,11855.0,rural,80.94542369686116,0.27,0.73
GA,QUITMAN,13239,DONALD J TRUMP,REPUBLICAN,353.0,1106.0,rural,73.09988062077198,0.298,0.7010000000000001
GA,RABUN,13241,DONALD J TRUMP,REPUBLICAN,4604.0,9568.0,rural,79.28237896289015,0.307,0.6930000000000001
GA,RANDOLPH,13243,DONALD J TRUMP,REPUBLICAN,856.0,3074.0,rural,50.62831973053504,0.131,0.869
GA,SCHLEY,13249,DONALD J TRUMP,REPUBLICAN,1341.0,2275.0,rural,100.0,0.289,0.711
GA,SCREVEN,13251,DONALD J TRUMP,REPUBLICAN,2140.0,6628.0,rural,78.92140067155485,0.34800000000000003,0.6519999999999999
GA,SEMINOLE,13253,DONALD J TRUMP,REPUBLICAN,1390.0,3884.0,rural,68.55309886584948,0.354,0.645
GA,STEPHENS,13257,DONALD J TRUMP,REPUBLICAN,6765.0,11885.0,rural,58.56351480420249,0.319,0.6799999999999999
GA,STEWART,13259,JOSEPH R BIDEN JR,DEMOCRAT,505.0,1990.0,rural,100.0,0.28,0.72
GA,TALBOT,13263,JOSEPH R BIDEN JR,DEMOCRAT,955.0,3522.0,rural,93.88201019664967,0.33699999999999997,0.663
GA,TALIAFERRO,13265,JOSEPH R BIDEN JR,DEMOCRAT,237.0,928.0,rural,100.0,0.199,0.802
GA,TATTNALL,13267,DONALD J TRUMP,REPUBLICAN,3699.0,8183.0,rural,68.23667711598746,0.34099999999999997,0.658
GA,TAYLOR,13269,DONALD J TRUMP,REPUBLICAN,1764.0,3839.0,rural,100.0,0.377,0.623
GA,TERRELL,13273,DONALD J TRUMP,REPUBLICAN,1069.0,4416.0,rural,51.004522983065115,0.078,0.922
GA,TOOMBS,13279,DONALD J TRUMP,REPUBLICAN,4852.0,10914.0,rural,51.0560922749146,0.345,0.655
GA,TOWNS,13281,DONALD J TRUMP,REPUBLICAN,4165.0,7979.0,rural,100.0,0.27,0.73
GA,TREUTLEN,13283,DONALD J TRUMP,REPUBLICAN,1409.0,3077.0,rural,58.867102396514156,0.334,0.666
GA,TWIGGS,13289,DONALD J TRUMP,REPUBLICAN,1219.0,4444.0,rural,100.0,0.305,0.6950000000000001
GA,UNION,13291,DONALD J TRUMP,REPUBLICAN,7008.0,15560.0,rural,100.0,0.271,0.7280000000000001
GA,WARREN,13301,DONALD J TRUMP,REPUBLICAN,771.0,2651.0,rural,100.0,0.30000000000000004,0.7
GA,WASHINGTON,13303,DONALD J TRUMP,REPUBLICAN,2458.0,9459.0,rural,65.60154811912966,0.22699999999999998,0.774
GA,WAYNE,13305,DONALD J TRUMP,REPUBLICAN,6131.0,12778.0,rural,57.93880195355327,0.311,0.6890000000000001
GA,WEBSTER,13307,DONALD J TRUMP,REPUBLICAN,488.0,1390.0,rural,100.0,0.186,0.813
GA,WHEELER,13309,DONALD J TRUMP,REPUBLICAN,943.0,2285.0,rural,100.0,0.375,0.625
GA,WHITE,13311,DONALD J TRUMP,REPUBLICAN,6680.0,14816.0,rural,83.7938402593575,0.22,0.78
GA,WILCOX,13315,DONALD J TRUMP,REPUBLICAN,1317.0,3281.0,rural,100.0,0.273,0.726
GA,WILKES,13317,DONALD J TRUMP,REPUBLICAN,1649.0,5029.0,rural,67.3652411970169,0.27999999999999997,0.72
GA,WILKINSON,13319,DONALD J TRUMP,REPUBLICAN,1293.0,4770.0,rural,100.0,0.242,0.758
GA,WORTH,13321,DONALD J TRUMP,REPUBLICAN,3285.0,9285.0,rural,69.16370681304488,0.20800000000000002,0.792
ID,ADAMS,16003,DONALD J TRUMP,REPUBLICAN,1941.0,2586.0,rural,100.0,0.528,0.472
ID,BEAR LAKE,16007,DONALD J TRUMP,REPUBLICAN,2914.0,3315.0,rural,100.0,0.373,0.628
ID,BENEWAH,16009,DONALD J TRUMP,REPUBLICAN,3878.0,4973.0,rural,71.91168551427033,0.247,0.753
ID,BINGHAM,16011,DONALD J TRUMP,REPUBLICAN,15295.0,19996.0,rural,56.030872453789996,0.467,0.533
ID,BOISE,16015,DONALD J TRUMP,REPUBLICAN,3485.0,4820.0,rural,100.0,0.133,0.867
ID,BONNER,16017,DONALD J TRUMP,REPUBLICAN,18369.0,27335.0,rural,72.44660811703403,0.323,0.677
ID,BOUNDARY,16021,DONALD J TRUMP,REPUBLICAN,4937.0,6313.0,rural,76.18483412322274,0.277,0.722
ID,BUTTE,16023,DONALD J TRUMP,REPUBLICAN,1202.0,1415.0,rural,100.0,0.479,0.52
ID,CAMAS,16025,DONALD J TRUMP,REPUBLICAN,507.0,754.0,rural,100.0,0.263,0.737
ID,CARIBOU,16029,DONALD J TRUMP,REPUBLICAN,2906.0,3416.0,rural,59.887979319258946,0.47200000000000003,0.528
ID,CASSIA,16031,DONALD J TRUMP,REPUBLICAN,7907.0,9629.0,rural,51.51185081910074,0.45899999999999996,0.541
ID,CLARK,16033,DONALD J TRUMP,REPUBLICAN,264.0,311.0,rural,100.0,0.5429999999999999,0.45699999999999996
ID,CLEARWATER,16035,DONALD J TRUMP,REPUBLICAN,3453.0,4419.0,rural,58.61203059011528,0.276,0.725
ID,CUSTER,16037,DONALD J TRUMP,REPUBLICAN,2089.0,2739.0,rural,100.0,0.29700000000000004,0.702
ID,FRANKLIN,16041,DONALD J TRUMP,REPUBLICAN,5845.0,6664.0,rural,66.18958235570155,0.334,0.6659999999999999
ID,FREMONT,16043,DONALD J TRUMP,REPUBLICAN,5548.0,6719.0,rural,72.04349796103308,0.519,0.48
ID,GOODING,16047,DONALD J TRUMP,REPUBLICAN,4659.0,6050.0,rural,58.08329022245214,0.502,0.498
ID,IDAHO,16049,DONALD J TRUMP,REPUBLICAN,7826.0,9602.0,rural,80.6356427122395,0.30300000000000005,0.698
ID,JEFFERSON,16051,DONALD J TRUMP,REPUBLICAN,12099.0,14173.0,rural,66.61055853098699,0.499,0.501
ID,JEROME,16053,DONALD J TRUMP,REPUBLICAN,5734.0,7812.0,rural,51.31849468132654,0.49,0.51
ID,LEMHI,16059,DONALD J TRUMP,REPUBLICAN,3592.0,4738.0,rural,61.139112903225815,0.513,0.487
ID,LEWIS,16061,DONALD J TRUMP,REPUBLICAN,1489.0,1870.0,rural,100.0,0.257,0.744
ID,LINCOLN,16063,DONALD J TRUMP,REPUBLICAN,1469.0,1940.0,rural,100.0,0.485,0.514
ID,ONEIDA,16071,DONALD J TRUMP,REPUBLICAN,2148.0,2451.0,rural,100.0,0.40900000000000003,0.591
ID,OWYHEE,16073,DONALD J TRUMP,REPUBLICAN,3819.0,4742.0,rural,77.29481173000174,0.406,0.594
ID,SHOSHONE,16079,DONALD J TRUMP,REPUBLICAN,4216.0,6049.0,rural,56.03603603603604,0.511,0.489
ID,TETON,16081,JOSEPH R BIDEN JR,DEMOCRAT,3318.0,6347.0,rural,100.0,0.47800000000000004,0.522
ID,VALLEY,16085,DONALD J TRUMP,REPUBLICAN,3947.0,7063.0,rural,100.0,0.261,0.739
IL,ALEXANDER,17003,DONALD J TRUMP,REPUBLICAN,1486.0,2618.0,rural,61.859674678319976,0.33999999999999997,0.66
IL,BOND,17005,DONALD J TRUMP,REPUBLICAN,5625.0,8145.0,rural,60.73840612336785,0.23299999999999998,0.767
IL,BUREAU,17011,DONALD J TRUMP,REPUBLICAN,10411.0,17434.0,rural,57.39035965464006,0.187,0.813
IL,CALHOUN,17013,DONALD J TRUMP,REPUBLICAN,2046.0,2772.0,rural,100.0,0.361,0.639
IL,CARROLL,17015,DONALD J TRUMP,REPUBLICAN,5105.0,8024.0,rural,81.87430948203028,0.214,0.786
IL,CASS,17017,DONALD J TRUMP,REPUBLICAN,3625.0,5317.0,rural,52.13311831109808,0.373,0.628
IL,CLARK,17023,DONALD J TRUMP,REPUBLICAN,6226.0,8356.0,rural,59.54086317722681,0.323,0.677
IL,CLAY,17025,DONALD J TRUMP,REPUBLICAN,5629.0,6886.0,rural,64.73398479913138,0.32199999999999995,0.6779999999999999
IL,CRAWFORD,17033,DONALD J TRUMP,REPUBLICAN,7043.0,9425.0,rural,60.165514457284154,0.38899999999999996,0.611
IL,CUMBERLAND,17035,DONALD J TRUMP,REPUBLICAN,4601.0,5832.0,rural,100.0,0.364,0.636
IL,DOUGLAS,17041,DONALD J TRUMP,REPUBLICAN,6227.0,8738.0,rural,61.63663663663663,0.214,0.7849999999999999
IL,EDGAR,17045,DONALD J TRUMP,REPUBLICAN,6193.0,8196.0,rural,51.80340223944875,0.395,0.606
IL,EDWARDS,17047,DONALD J TRUMP,REPUBLICAN,2833.0,3366.0,rural,100.0,0.46699999999999997,0.534
IL,EFFINGHAM,17049,DONALD J TRUMP,REPUBLICAN,15006.0,19049.0,rural,59.6986157350622,0.358,0.642
IL,FAYETTE,17051,DONALD J TRUMP,REPUBLICAN,8055.0,10056.0,rural,66.9873532068654,0.30100000000000005,0.699
IL,FULTON,17057,DONALD J TRUMP,REPUBLICAN,9867.0,16678.0,rural,60.025897650327764,0.357,0.643
IL,GALLATIN,17059,DONALD J TRUMP,REPUBLICAN,2019.0,2674.0,rural,100.0,0.389,0.611
IL,GREENE,17061,DONALD J TRUMP,REPUBLICAN,4770.0,6227.0,rural,70.84833645398243,0.274,0.725
IL,HAMILTON,17065,DONALD J TRUMP,REPUBLICAN,3432.0,4315.0,rural,68.09743407827835,0.41700000000000004,0.583
IL,HANCOCK,17067,DONALD J TRUMP,REPUBLICAN,6906.0,9383.0,rural,70.97466499162479,0.426,0.574
IL,HARDIN,17069,DONALD J TRUMP,REPUBLICAN,1691.0,2162.0,rural,100.0,0.47,0.531
IL,HENDERSON,17071,DONALD J TRUMP,REPUBLICAN,2394.0,3647.0,rural,99.65898240349202,0.24100000000000002,0.759
IL,HENRY,17073,DONALD J TRUMP,REPUBLICAN,15300.0,25635.0,rural,50.27532385215704,0.2,0.8
IL,IROQUOIS,17075,DONALD J TRUMP,REPUBLICAN,10877.0,14025.0,rural,71.74103237095363,0.334,0.6659999999999999
IL,JASPER,17079,DONALD J TRUMP,REPUBLICAN,4494.0,5576.0,rural,69.85976489997938,0.365,0.634
IL,JEFFERSON,17081,DONALD J TRUMP,REPUBLICAN,12476.0,17404.0,rural,58.770958353722925,0.328,0.672
IL,JERSEY,17083,DONALD J TRUMP,REPUBLICAN,8712.0,11937.0,rural,60.5699369153796,0.277,0.722
IL,JO DAVIESS,17085,DONALD J TRUMP,REPUBLICAN,7166.0,12496.0,rural,72.59017550048506,0.358,0.643
IL,JOHNSON,17087,DONALD J TRUMP,REPUBLICAN,5059.0,6437.0,rural,100.0,0.363,0.637
IL,LAWRENCE,17101,DONALD J TRUMP,REPUBLICAN,4886.0,6411.0,rural,58.01699043545416,0.45899999999999996,0.541
IL,LEE,17103,DONALD J TRUMP,REPUBLICAN,9630.0,16397.0,rural,53.21251144847492,0.125,0.874
IL,MACOUPIN,17117,DONALD J TRUMP,REPUBLICAN,16153.0,24022.0,rural,58.513555951010154,0.212,0.788
IL,MARSHALL,17123,DONALD J TRUMP,REPUBLICAN,4197.0,6334.0,rural,100.0,0.264,0.736
IL,MASON,17125,DONALD J TRUMP,REPUBLICAN,4654.0,6766.0,rural,77.4853402427383,0.5609999999999999,0.439
IL,MASSAC,17127,DONALD J TRUMP,REPUBLICAN,4997.0,6813.0,rural,50.50878216345842,0.372,0.629
IL,MENARD,17129,DONALD J TRUMP,REPUBLICAN,4764.0,6928.0,rural,75.69460842188114,0.28700000000000003,0.712
IL,MERCER,17131,DONALD J TRUMP,REPUBLICAN,5418.0,8893.0,rural,77.75952294024583,0.21500000000000002,0.7859999999999999
IL,MOULTRIE,17139,DONALD J TRUMP,REPUBLICAN,4964.0,6744.0,rural,69.23750505186582,0.367,0.633
IL,PIATT,17147,DONALD J TRUMP,REPUBLICAN,6248.0,9822.0,rural,67.660948054277,0.11499999999999999,0.8859999999999999
IL,PIKE,17149,DONALD J TRUMP,REPUBLICAN,6332.0,7949.0,rural,72.30675593426659,0.43500000000000005,0.565
IL,POPE,17151,DONALD J TRUMP,REPUBLICAN,1722.0,2175.0,rural,100.0,0.371,0.629
IL,PULASKI,17153,DONALD J TRUMP,REPUBLICAN,1699.0,2624.0,rural,100.0,0.37,0.63
IL,PUTNAM,17155,DONALD J TRUMP,REPUBLICAN,1993.0,3390.0,rural,100.0,0.21400000000000002,0.786
IL,SCHUYLER,17169,DONALD J TRUMP,REPUBLICAN,2773.0,3906.0,rural,57.63520678685048,0.384,0.615
IL,SCOTT,17171,DONALD J TRUMP,REPUBLICAN,2114.0,2737.0,rural,100.0,0.318,0.682
IL,SHELBY,17173,DONALD J TRUMP,REPUBLICAN,9426.0,12097.0,rural,77.73107364843716,0.28500000000000003,0.714
IL,STARK,17175,DONALD J TRUMP,REPUBLICAN,2004.0,2883.0,rural,100.0,0.17200000000000001,0.8270000000000001
IL,UNION,17181,DONALD J TRUMP,REPUBLICAN,6161.0,8886.0,rural,65.86927223719677,0.33999999999999997,0.661
IL,WASHINGTON,17189,DONALD J TRUMP,REPUBLICAN,6115.0,7902.0,rural,73.64773036151128,0.21699999999999997,0.783
IL,WAYNE,17191,DONALD J TRUMP,REPUBLICAN,7176.0,8486.0,rural,69.93436754176611,0.356,0.645
IL,WHITE,17193,DONALD J TRUMP,REPUBLICAN,5791.0,7421.0,rural,62.03204909648824,0.42899999999999994,0.571
IL,WOODFORD,17203,DONALD J TRUMP,REPUBLICAN,14799.0,21432.0,rural,54.885681771156634,0.241,0.759
IN,ADAMS,18001,DONALD J TRUMP,REPUBLICAN,10686.0,14209.0,rural,53.67435368016983,0.34299999999999997,0.657
IN,BENTON,18007,DONALD J TRUMP,REPUBLICAN,3007.0,4114.0,rural,100.0,0.32,0.679
IN,BLACKFORD,18009,DONALD J TRUMP,REPUBLICAN,3841.0,5351.0,rural,50.61099796334012,0.351,0.65
IN,BROWN,18013,DONALD J TRUMP,REPUBLICAN,5777.0,8981.0,rural,100.0,0.157,0.8440000000000001
IN,CARROLL,18015,DONALD J TRUMP,REPUBLICAN,7086.0,9495.0,rural,81.40411808484247,0.33299999999999996,0.667
IN,CLAY,18021,DONALD J TRUMP,REPUBLICAN,9499.0,12267.0,rural,60.88880624767572,0.307,0.6920000000000001
IN,CRAWFORD,18025,DONALD J TRUMP,REPUBLICAN,3483.0,4944.0,rural,100.0,0.274,0.726
IN,DAVIESS,18027,DONALD J TRUMP,REPUBLICAN,9576.0,11954.0,rural,60.28185035389282,0.24,0.76
IN,DEARBORN,18029,DONALD J TRUMP,REPUBLICAN,19528.0,25383.0,rural,53.05812536215957,0.351,0.648
IN,DECATUR,18031,DONALD J TRUMP,REPUBLICAN,9575.0,12287.0,rural,53.7956487956488,0.359,0.641
IN,FOUNTAIN,18045,DONALD J TRUMP,REPUBLICAN,6154.0,7986.0,rural,65.95127610208816,0.31299999999999994,0.6859999999999999
IN,FRANKLIN,18047,DONALD J TRUMP,REPUBLICAN,9691.0,12000.0,rural,88.85953133798242,0.256,0.744
IN,FULTON,18049,DONALD J TRUMP,REPUBLICAN,6694.0,9147.0,rural,64.92129007487041,0.384,0.616
IN,GIBSON,18051,DONALD J TRUMP,REPUBLICAN,11817.0,16161.0,rural,53.61907888845775,0.394,0.606
IN,GREENE,18055,DONALD J TRUMP,REPUBLICAN,11103.0,14784.0,rural,74.8439620081411,0.20700000000000002,0.793
IN,HARRISON,18061,DONALD J TRUMP,REPUBLICAN,14565.0,20236.0,rural,85.84747485011685,0.383,0.617
IN,HUNTINGTON,18069,DONALD J TRUMP,REPUBLICAN,13147.0,17829.0,rural,50.95625471393169,0.38499999999999995,0.615
IN,JASPER,18073,DONALD J TRUMP,REPUBLICAN,11383.0,15475.0,rural,68.03871198996356,0.35100000000000003,0.649
IN,JAY,18075,DONALD J TRUMP,REPUBLICAN,6361.0,8461.0,rural,55.65331953136028,0.43700000000000006,0.563
IN,JENNINGS,18079,DONALD J TRUMP,REPUBLICAN,9490.0,12251.0,rural,60.19631901840491,0.372,0.627
IN,LAGRANGE,18087,DONALD J TRUMP,REPUBLICAN,8110.0,10633.0,rural,91.61549235078647,0.31200000000000006,0.688
IN,LAWRENCE,18093,DONALD J TRUMP,REPUBLICAN,15601.0,21025.0,rural,58.44713226687476,0.318,0.6819999999999999
IN,MARSHALL,18099,DONALD J TRUMP,REPUBLICAN,13844.0,19927.0,rural,63.34615629848462,0.382,0.618
IN,MARTIN,18101,DONALD J TRUMP,REPUBLICAN,4029.0,5144.0,rural,72.2856589897426,0.228,0.773
IN,MONTGOMERY,18107,DONALD J TRUMP,REPUBLICAN,12659.0,17198.0,rural,52.754170601196094,0.354,0.646
IN,NEWTON,18111,DONALD J TRUMP,REPUBLICAN,4942.0,6591.0,rural,100.0,0.347,0.654
IN,NOBLE,18113,DONALD J TRUMP,REPUBLICAN,14195.0,19190.0,rural,68.049478290138,0.30200000000000005,0.6970000000000001
IN,OHIO,18115,DONALD J TRUMP,REPUBLICAN,2054.0,3075.0,rural,100.0,0.318,0.682
IN,ORANGE,18117,DONALD J TRUMP,REPUBLICAN,6432.0,8832.0,rural,83.45766129032258,0.255,0.745
IN,OWEN,18119,DONALD J TRUMP,REPUBLICAN,7286.0,9904.0,rural,100.0,0.219,0.782
IN,PARKE,18121,DONALD J TRUMP,REPUBLICAN,5400.0,7013.0,rural,74.97548878251341,0.401,0.6000000000000001
IN,PERRY,18123,DONALD J TRUMP,REPUBLICAN,5345.0,8722.0,rural,55.04188644120384,0.206,0.794
IN,PIKE,18125,DONALD J TRUMP,REPUBLICAN,4692.0,6220.0,rural,100.0,0.304,0.6950000000000001
IN,POSEY,18129,DONALD J TRUMP,REPUBLICAN,9206.0,13236.0,rural,66.76186800463142,0.303,0.698
IN,PULASKI,18131,DONALD J TRUMP,REPUBLICAN,4246.0,5806.0,rural,80.9431428145053,0.525,0.476
IN,PUTNAM,18133,DONALD J TRUMP,REPUBLICAN,12278.0,16597.0,rural,64.80257092432105,0.44099999999999995,0.56
IN,RANDOLPH,18135,DONALD J TRUMP,REPUBLICAN,8312.0,11070.0,rural,61.86618776508349,0.486,0.515
IN,RIPLEY,18137,DONALD J TRUMP,REPUBLICAN,11261.0,14271.0,rural,83.24311194392394,0.278,0.723
IN,RUSH,18139,DONALD J TRUMP,REPUBLICAN,6035.0,7932.0,rural,61.16030358785649,0.314,0.687
IN,SCOTT,18143,DONALD J TRUMP,REPUBLICAN,7331.0,10167.0,rural,52.7149414829825,0.277,0.7230000000000001
IN,SHELBY,18145,DONALD J TRUMP,REPUBLICAN,14568.0,19991.0,rural,52.0478890989288,0.394,0.606
IN,SPENCER,18147,DONALD J TRUMP,REPUBLICAN,7357.0,10769.0,rural,100.0,0.255,0.745
IN,STARKE,18149,DONALD J TRUMP,REPUBLICAN,7466.0,10290.0,rural,82.38239952060951,0.4159999999999999,0.584
IN,STEUBEN,18151,DONALD J TRUMP,REPUBLICAN,11327.0,16162.0,rural,67.24879333040808,0.29900000000000004,0.7010000000000001
IN,SULLIVAN,18153,DONALD J TRUMP,REPUBLICAN,6691.0,8994.0,rural,78.9615832363213,0.275,0.724
IN,SWITZERLAND,18155,DONALD J TRUMP,REPUBLICAN,3133.0,4154.0,rural,100.0,0.423,0.578
IN,TIPTON,18159,DONALD J TRUMP,REPUBLICAN,6110.0,8116.0,rural,61.602660642570285,0.20400000000000001,0.796
IN,UNION,18161,DONALD J TRUMP,REPUBLICAN,2688.0,3483.0,rural,100.0,0.254,0.7469999999999999
IN,VERMILLION,18165,DONALD J TRUMP,REPUBLICAN,5184.0,7481.0,rural,60.368862570935114,0.352,0.649
IN,WARREN,18171,DONALD J TRUMP,REPUBLICAN,3401.0,4472.0,rural,77.103902209685,0.28600000000000003,0.715
IN,WASHINGTON,18175,DONALD J TRUMP,REPUBLICAN,9114.0,12139.0,rural,76.84523388295239,0.23299999999999998,0.7669999999999999
IN,WELLS,18179,DONALD J TRUMP,REPUBLICAN,10855.0,14050.0,rural,50.560862642929514,0.332,0.669
IN,WHITE,18181,DONALD J TRUMP,REPUBLICAN,7957.0,11166.0,rural,67.96656251268108,0.427,0.573
IN,WHITLEY,18183,DONALD J TRUMP,REPUBLICAN,12862.0,17556.0,rural,71.16424366214106,0.379,0.62
IA,ADAIR,19001,DONALD J TRUMP,REPUBLICAN,1717.0,4177.0,rural,100.0,0.329,0.671
IA,ADAMS,19003,DONALD J TRUMP,REPUBLICAN,781.0,2160.0,rural,100.0,0.40800000000000003,0.5920000000000001
IA,ALLAMAKEE,19005,DONALD J TRUMP,REPUBLICAN,2699.0,7422.0,rural,73.96371249127705,0.319,0.6809999999999999
IA,APPANOOSE,19007,DONALD J TRUMP,REPUBLICAN,2692.0,6516.0,rural,58.252502521921315,0.393,0.606
IA,AUDUBON,19009,DONALD J TRUMP,REPUBLICAN,1197.0,3420.0,rural,100.0,0.491,0.509
IA,BENTON,19011,DONALD J TRUMP,REPUBLICAN,6081.0,14642.0,rural,80.65654241448075,0.29500000000000004,0.704
IA,BOONE,19015,JOSEPH R BIDEN JR,DEMOCRAT,4982.0,15340.0,rural,50.63483615905117,0.27,0.73
IA,BREMER,19017,DONALD J TRUMP,REPUBLICAN,4575.0,14546.0,rural,64.48755972977426,0.307,0.692
IA,BUCHANAN,19019,DONALD J TRUMP,REPUBLICAN,3913.0,10774.0,rural,68.5370741482966,0.23199999999999998,0.767
IA,BUTLER,19023,DONALD J TRUMP,REPUBLICAN,3115.0,8098.0,rural,100.0,0.354,0.647
IA,CALHOUN,19025,DONALD J TRUMP,REPUBLICAN,2238.0,5258.0,rural,100.0,0.542,0.45699999999999996
IA,CARROLL,19027,DONALD J TRUMP,REPUBLICAN,4095.0,11335.0,rural,52.03689469638739,0.504,0.497
IA,CASS,19029,DONALD J TRUMP,REPUBLICAN,2569.0,7276.0,rural,53.63284608770421,0.535,0.46499999999999997
IA,CEDAR,19031,DONALD J TRUMP,REPUBLICAN,3446.0,10703.0,rural,83.42072544461863,0.264,0.736
IA,CHEROKEE,19035,DONALD J TRUMP,REPUBLICAN,2444.0,6518.0,rural,61.381709741550694,0.509,0.491
IA,CHICKASAW,19037,DONALD J TRUMP,REPUBLICAN,2398.0,6631.0,rural,73.53485006833347,0.40800000000000003,0.592
IA,CLAYTON,19043,DONALD J TRUMP,REPUBLICAN,3848.0,9594.0,rural,96.59661316123338,0.34400000000000003,0.655
IA,CRAWFORD,19047,DONALD J TRUMP,REPUBLICAN,2483.0,7154.0,rural,51.801591015442206,0.275,0.724
