date,changecolor,cases_avg_per_100k,segmentname
2020-05-30,#11A3D6,4.175000000000001,To Democrat
2020-05-30,#556B2F,0.5723076923076923,To other
2020-05-30,#970D03,5.302830345977494,Stayed Republican
2020-05-30,#AB5A68,3.9321428571428565,To Republican
2020-05-31,#030D97,9.826238938053093,Stayed Democrat
2020-05-31,#11A3D6,4.22516129032258,To Democrat
2020-05-31,#556B2F,0.5876923076923077,To other
2020-05-31,#970D03,5.28037468776019,Stayed Republican
2020-05-31,#AB5A68,3.6699999999999995,To Republican
2020-06-01,#030D97,9.619535398230086,Stayed Democrat
2020-06-01,#11A3D6,4.274354838709677,To Democrat
2020-06-01,#556B2F,0.35461538461538467,To other
2020-06-01,#970D03,5.428485856905153,Stayed Republican
2020-06-01,#AB5A68,3.549285714285714,To Republican
2020-06-02,#030D97,9.360707964601774,Stayed Democrat
2020-06-02,#11A3D6,4.08306451612903,To Democrat
2020-06-02,#556B2F,0.3330769230769231,To other
2020-06-02,#970D03,5.716774595267747,Stayed Republican
2020-06-02,#AB5A68,3.9842857142857144,To Republican
2020-06-03,#030D97,9.410840707964605,Stayed Democrat
2020-06-03,#11A3D6,4.037096774193549,To Democrat
2020-06-03,#556B2F,0.35615384615384615,To other
2020-06-03,#970D03,5.748150912106141,Stayed Republican
2020-06-03,#AB5A68,4.045714285714285,To Republican
2020-06-04,#030D97,9.63549668874171,Stayed Democrat
2020-06-04,#11A3D6,3.8324193548387098,To Democrat
2020-06-04,#556B2F,0.6223076923076923,To other
2020-06-04,#970D03,5.869544135930375,Stayed Republican
2020-06-04,#AB5A68,3.730000000000001,To Republican
2020-06-05,#030D97,9.448344370860932,Stayed Democrat
2020-06-05,#11A3D6,3.89225806451613,To Democrat
2020-06-05,#556B2F,0.6261538461538462,To other
2020-06-05,#970D03,5.964472486553562,Stayed Republican
2020-06-05,#AB5A68,3.8721428571428573,To Republican
2020-06-06,#030D97,9.223017621145372,Stayed Democrat
2020-06-06,#11A3D6,3.8643548387096773,To Democrat
2020-06-06,#556B2F,0.8246153846153845,To other
2020-06-06,#970D03,6.091343530384462,Stayed Republican
2020-06-06,#AB5A68,3.652142857142857,To Republican
2020-06-07,#030D97,9.217400881057273,Stayed Democrat
2020-06-07,#11A3D6,3.8095161290322577,To Democrat
2020-06-07,#556B2F,0.8738461538461538,To other
2020-06-07,#970D03,5.914966942148768,Stayed Republican
2020-06-07,#AB5A68,4.299285714285714,To Republican
2020-06-08,#030D97,9.205462555066088,Stayed Democrat
2020-06-08,#11A3D6,3.7119354838709686,To Democrat
2020-06-08,#556B2F,1.0692307692307692,To other
2020-06-08,#970D03,5.7972148760330695,Stayed Republican
2020-06-08,#AB5A68,4.182857142857142,To Republican
2020-06-09,#030D97,9.433083700440536,Stayed Democrat
2020-06-09,#11A3D6,3.8158064516129033,To Democrat
2020-06-09,#556B2F,1.1123076923076922,To other
2020-06-09,#970D03,5.140680693069316,Stayed Republican
2020-06-09,#AB5A68,4.459999999999999,To Republican
2020-06-10,#030D97,9.457577092511023,Stayed Democrat
2020-06-10,#11A3D6,3.8570967741935487,To Democrat
2020-06-10,#556B2F,1.1792307692307693,To other
2020-06-10,#970D03,5.139369851729828,Stayed Republican
2020-06-10,#AB5A68,4.858571428571429,To Republican
2020-06-11,#030D97,9.296013215859043,Stayed Democrat
2020-06-11,#11A3D6,3.9000000000000017,To Democrat
2020-06-11,#556B2F,1.1453846153846154,To other
2020-06-11,#970D03,5.088374485596714,Stayed Republican
2020-06-11,#AB5A68,5.486428571428573,To Republican
2020-06-12,#030D97,10.210903083700439,Stayed Democrat
2020-06-12,#11A3D6,3.975967741935485,To Democrat
2020-06-12,#556B2F,1.133076923076923,To other
2020-06-12,#970D03,5.158268914473696,Stayed Republican
2020-06-12,#AB5A68,5.707857142857144,To Republican
2020-06-13,#030D97,10.811846153846167,Stayed Democrat
2020-06-13,#11A3D6,4.0001612903225805,To Democrat
2020-06-13,#556B2F,0.9738461538461538,To other
2020-06-13,#970D03,5.332193919474121,Stayed Republican
2020-06-13,#AB5A68,5.579285714285715,To Republican
2020-06-14,#030D97,11.045626373626378,Stayed Democrat
2020-06-14,#11A3D6,4.041129032258064,To Democrat
2020-06-14,#556B2F,0.8846153846153846,To other
2020-06-14,#970D03,5.3754847986852985,Stayed Republican
2020-06-14,#AB5A68,5.965714285714286,To Republican
2020-06-15,#030D97,11.300351648351658,Stayed Democrat
2020-06-15,#11A3D6,4.258225806451612,To Democrat
2020-06-15,#556B2F,0.7030769230769232,To other
2020-06-15,#970D03,5.464515996718618,Stayed Republican
2020-06-15,#AB5A68,6.8500000000000005,To Republican
2020-06-16,#030D97,11.115164835164839,Stayed Democrat
2020-06-16,#11A3D6,4.375,To Democrat
2020-06-16,#556B2F,0.6030769230769231,To other
2020-06-16,#970D03,5.695043050430506,Stayed Republican
2020-06-16,#AB5A68,7.01857142857143,To Republican
2020-06-17,#030D97,11.07094505494506,Stayed Democrat
2020-06-17,#11A3D6,4.682580645161291,To Democrat
2020-06-17,#556B2F,0.48923076923076925,To other
2020-06-17,#970D03,5.735194751947523,Stayed Republican
2020-06-17,#AB5A68,7.025714285714287,To Republican
2020-06-18,#030D97,11.067912087912093,Stayed Democrat
2020-06-18,#11A3D6,4.964193548387099,To Democrat
2020-06-18,#556B2F,0.33076923076923076,To other
2020-06-18,#970D03,5.869180663662435,Stayed Republican
2020-06-18,#AB5A68,8.719285714285716,To Republican
2020-06-19,#030D97,10.415362637362637,Stayed Democrat
2020-06-19,#11A3D6,5.237741935483872,To Democrat
2020-06-19,#556B2F,0.3784615384615385,To other
2020-06-19,#970D03,6.08486497545008,Stayed Republican
2020-06-19,#AB5A68,10.897857142857143,To Republican
2020-06-20,#030D97,9.446951754385964,Stayed Democrat
2020-06-20,#11A3D6,5.508387096774192,To Democrat
2020-06-20,#556B2F,0.3961538461538462,To other
2020-06-20,#970D03,5.98700694160882,Stayed Republican
2020-06-20,#AB5A68,12.387857142857143,To Republican
2020-06-21,#030D97,9.029671052631583,Stayed Democrat
2020-06-21,#11A3D6,5.8217741935483875,To Democrat
2020-06-21,#556B2F,0.556923076923077,To other
2020-06-21,#970D03,6.13132653061225,Stayed Republican
2020-06-21,#AB5A68,12.597142857142854,To Republican
2020-06-22,#030D97,9.683289473684207,Stayed Democrat
2020-06-22,#11A3D6,6.332903225806451,To Democrat
2020-06-22,#556B2F,0.563846153846154,To other
2020-06-22,#970D03,6.432153344208809,Stayed Republican
2020-06-22,#AB5A68,12.295,To Republican
2020-06-23,#030D97,10.421600877192983,Stayed Democrat
2020-06-23,#11A3D6,6.629354838709679,To Democrat
2020-06-23,#556B2F,0.5938461538461539,To other
2020-06-23,#970D03,6.63390790546047,Stayed Republican
2020-06-23,#AB5A68,13.667857142857141,To Republican
2020-06-24,#030D97,10.932828947368426,Stayed Democrat
2020-06-24,#11A3D6,7.064032258064517,To Democrat
2020-06-24,#556B2F,1.0146153846153847,To other
2020-06-24,#970D03,6.931090317331157,Stayed Republican
2020-06-24,#AB5A68,14.839285714285714,To Republican
2020-06-25,#030D97,11.722166301969361,Stayed Democrat
2020-06-25,#11A3D6,7.373387096774193,To Democrat
2020-06-25,#556B2F,1.2161538461538461,To other
2020-06-25,#970D03,7.260162469536977,Stayed Republican
2020-06-25,#AB5A68,13.374285714285715,To Republican
2020-06-26,#030D97,12.072954048140057,Stayed Democrat
2020-06-26,#11A3D6,7.931451612903225,To Democrat
2020-06-26,#556B2F,1.1715384615384614,To other
2020-06-26,#970D03,7.471903604698275,Stayed Republican
2020-06-26,#AB5A68,12.937857142857144,To Republican
2020-06-27,#030D97,12.21153172866521,Stayed Democrat
2020-06-27,#11A3D6,8.493387096774192,To Democrat
2020-06-27,#556B2F,1.1307692307692307,To other
2020-06-27,#970D03,7.721996759821815,Stayed Republican
2020-06-27,#AB5A68,12.843571428571426,To Republican
2020-06-28,#030D97,12.486498905908107,Stayed Democrat
2020-06-28,#11A3D6,9.140161290322578,To Democrat
2020-06-28,#556B2F,0.9507692307692307,To other
2020-06-28,#970D03,7.925447549615235,Stayed Republican
2020-06-28,#AB5A68,13.989999999999998,To Republican
2020-06-29,#030D97,12.543873085339179,Stayed Democrat
2020-06-29,#11A3D6,9.09096774193548,To Democrat
2020-06-29,#556B2F,0.9876923076923075,To other
2020-06-29,#970D03,8.016469635627537,Stayed Republican
2020-06-29,#AB5A68,14.654285714285715,To Republican
2020-06-30,#030D97,12.926980306345733,Stayed Democrat
2020-06-30,#11A3D6,9.625806451612904,To Democrat
2020-06-30,#556B2F,0.9576923076923076,To other
2020-06-30,#970D03,8.407843851132705,Stayed Republican
2020-06-30,#AB5A68,15.429285714285715,To Republican
2020-07-01,#030D97,13.66575492341357,Stayed Democrat
2020-07-01,#11A3D6,9.862258064516126,To Democrat
2020-07-01,#556B2F,0.5653846153846154,To other
2020-07-01,#970D03,8.650282828282842,Stayed Republican
2020-07-01,#AB5A68,16.672142857142855,To Republican
2020-07-02,#030D97,13.985448577680529,Stayed Democrat
2020-07-02,#11A3D6,10.224516129032258,To Democrat
2020-07-02,#556B2F,0.5761538461538462,To other
2020-07-02,#970D03,9.017367783609215,Stayed Republican
2020-07-02,#AB5A68,18.674285714285713,To Republican
2020-07-03,#030D97,14.996126914660827,Stayed Democrat
2020-07-03,#11A3D6,10.24064516129032,To Democrat
2020-07-03,#556B2F,0.5815384615384616,To other
2020-07-03,#970D03,9.315036261079772,Stayed Republican
2020-07-03,#AB5A68,19.080000000000002,To Republican
2020-07-04,#030D97,15.58137855579867,Stayed Democrat
2020-07-04,#11A3D6,9.944516129032255,To Democrat
2020-07-04,#556B2F,0.5853846153846154,To other
2020-07-04,#970D03,9.51659017713364,Stayed Republican
2020-07-04,#AB5A68,22.33333333333333,To Republican
2020-07-05,#030D97,16.103326039387298,Stayed Democrat
2020-07-05,#11A3D6,9.633387096774191,To Democrat
2020-07-05,#556B2F,0.7976923076923076,To other
2020-07-05,#970D03,9.60113526570047,Stayed Republican
2020-07-05,#AB5A68,20.351999999999997,To Republican
2020-07-06,#030D97,15.81306345733043,Stayed Democrat
2020-07-06,#11A3D6,10.062580645161292,To Democrat
2020-07-06,#556B2F,0.7392307692307691,To other
2020-07-06,#970D03,9.823306548814758,Stayed Republican
2020-07-06,#AB5A68,20.47266666666667,To Republican
2020-07-07,#030D97,15.750437636761509,Stayed Democrat
2020-07-07,#11A3D6,9.932903225806449,To Democrat
2020-07-07,#556B2F,0.7892307692307692,To other
2020-07-07,#970D03,10.144803212851388,Stayed Republican
2020-07-07,#AB5A68,20.15733333333333,To Republican
2020-07-08,#030D97,15.50737417943108,Stayed Democrat
2020-07-08,#11A3D6,10.036290322580646,To Democrat
2020-07-08,#556B2F,0.8246153846153845,To other
2020-07-08,#970D03,10.586288577154313,Stayed Republican
2020-07-08,#AB5A68,22.452666666666666,To Republican
2020-07-09,#030D97,15.847330415754932,Stayed Democrat
2020-07-09,#11A3D6,10.427903225806453,To Democrat
2020-07-09,#556B2F,0.7299999999999999,To other
2020-07-09,#970D03,11.038925851703414,Stayed Republican
2020-07-09,#AB5A68,24.704,To Republican
2020-07-10,#030D97,15.824519650655018,Stayed Democrat
2020-07-10,#11A3D6,10.725806451612907,To Democrat
2020-07-10,#556B2F,0.7084615384615384,To other
2020-07-10,#970D03,11.741156000000009,Stayed Republican
2020-07-10,#AB5A68,28.234666666666662,To Republican
2020-07-11,#030D97,16.109585152838434,Stayed Democrat
2020-07-11,#11A3D6,11.531774193548394,To Democrat
2020-07-11,#556B2F,0.7115384615384616,To other
2020-07-11,#970D03,12.524420463629076,Stayed Republican
2020-07-11,#AB5A68,27.332666666666665,To Republican
2020-07-12,#030D97,16.537685589519654,Stayed Democrat
2020-07-12,#11A3D6,11.860645161290323,To Democrat
2020-07-12,#556B2F,1.0607692307692307,To other
2020-07-12,#970D03,13.115901835594554,Stayed Republican
2020-07-12,#AB5A68,36.40533333333333,To Republican
2020-07-13,#030D97,17.411484716157233,Stayed Democrat
2020-07-13,#11A3D6,11.855161290322584,To Democrat
2020-07-13,#556B2F,1.1792307692307693,To other
2020-07-13,#970D03,13.599992022337485,Stayed Republican
2020-07-13,#AB5A68,39.010666666666665,To Republican
2020-07-14,#030D97,18.044104803493447,Stayed Democrat
2020-07-14,#11A3D6,12.298870967741937,To Democrat
2020-07-14,#556B2F,1.1869230769230767,To other
2020-07-14,#970D03,13.928416865552906,Stayed Republican
2020-07-14,#AB5A68,41.97933333333333,To Republican
2020-07-15,#030D97,18.861069868995646,Stayed Democrat
2020-07-15,#11A3D6,12.530000000000005,To Democrat
2020-07-15,#556B2F,1.3830769230769229,To other
2020-07-15,#970D03,14.409880715705786,Stayed Republican
2020-07-15,#AB5A68,42.55266666666667,To Republican
2020-07-16,#030D97,19.52997816593885,Stayed Democrat
2020-07-16,#11A3D6,12.299682539682536,To Democrat
2020-07-16,#556B2F,1.28,To other
2020-07-16,#970D03,14.791654075546738,Stayed Republican
2020-07-16,#AB5A68,41.76133333333333,To Republican
2020-07-17,#030D97,19.656353711790405,Stayed Democrat
2020-07-17,#11A3D6,12.628095238095238,To Democrat
2020-07-17,#556B2F,1.2623076923076924,To other
2020-07-17,#970D03,14.822137465236427,Stayed Republican
2020-07-17,#AB5A68,36.983333333333334,To Republican
2020-07-18,#030D97,20.215655021834078,Stayed Democrat
2020-07-18,#11A3D6,13.215873015873015,To Democrat
2020-07-18,#556B2F,1.2415384615384615,To other
2020-07-18,#970D03,14.893121525019852,Stayed Republican
2020-07-18,#AB5A68,62.45066666666666,To Republican
2020-07-19,#030D97,20.964650655021845,Stayed Democrat
2020-07-19,#11A3D6,13.283015873015872,To Democrat
2020-07-19,#556B2F,0.9023076923076924,To other
2020-07-19,#970D03,15.152643906312058,Stayed Republican
2020-07-19,#AB5A68,55.96133333333333,To Republican
2020-07-20,#030D97,21.278187772925772,Stayed Democrat
2020-07-20,#11A3D6,13.591428571428565,To Democrat
2020-07-20,#556B2F,0.9184615384615384,To other
2020-07-20,#970D03,15.47268147560494,Stayed Republican
2020-07-20,#AB5A68,52.96666666666667,To Republican
2020-07-21,#030D97,21.859235807860276,Stayed Democrat
2020-07-21,#11A3D6,13.53222222222222,To Democrat
2020-07-21,#556B2F,0.9630769230769232,To other
2020-07-21,#970D03,15.909187153053132,Stayed Republican
2020-07-21,#AB5A68,55.96866666666667,To Republican
2020-07-22,#030D97,21.914781659388655,Stayed Democrat
2020-07-22,#11A3D6,13.616031746031748,To Democrat
2020-07-22,#556B2F,0.7630769230769232,To other
2020-07-22,#970D03,16.01850237717906,Stayed Republican
2020-07-22,#AB5A68,54.35333333333334,To Republican
2020-07-23,#030D97,21.68050218340613,Stayed Democrat
2020-07-23,#11A3D6,13.142222222222225,To Democrat
2020-07-23,#556B2F,0.7423076923076923,To other
2020-07-23,#970D03,16.36523357086306,Stayed Republican
2020-07-23,#AB5A68,57.053999999999995,To Republican
2020-07-24,#030D97,21.992336244541466,Stayed Democrat
2020-07-24,#11A3D6,12.891746031746031,To Democrat
2020-07-24,#556B2F,0.8192307692307694,To other
2020-07-24,#970D03,16.825839271575624,Stayed Republican
2020-07-24,#AB5A68,57.25066666666667,To Republican
2020-07-25,#030D97,22.070502183406095,Stayed Democrat
2020-07-25,#11A3D6,12.87507936507937,To Democrat
2020-07-25,#556B2F,1.0338461538461539,To other
2020-07-25,#970D03,17.088739130434753,Stayed Republican
2020-07-25,#AB5A68,32.91066666666667,To Republican
2020-07-26,#030D97,21.74729257641922,Stayed Democrat
2020-07-26,#11A3D6,13.173015873015876,To Democrat
2020-07-26,#556B2F,0.8646153846153848,To other
2020-07-26,#970D03,17.28800395256916,Stayed Republican
2020-07-26,#AB5A68,32.326,To Republican
2020-07-27,#030D97,21.759082969432317,Stayed Democrat
2020-07-27,#11A3D6,12.675555555555556,To Democrat
2020-07-27,#556B2F,0.7746153846153846,To other
2020-07-27,#970D03,17.367684709600944,Stayed Republican
2020-07-27,#AB5A68,35.15800000000001,To Republican
2020-07-28,#030D97,21.6914847161572,Stayed Democrat
2020-07-28,#11A3D6,12.48555555555556,To Democrat
2020-07-28,#556B2F,0.7115384615384616,To other
2020-07-28,#970D03,17.39075829383882,Stayed Republican
2020-07-28,#AB5A68,31.911333333333328,To Republican
2020-07-29,#030D97,22.25104803493452,Stayed Democrat
2020-07-29,#11A3D6,12.52031746031746,To Democrat
2020-07-29,#556B2F,0.6992307692307692,To other
2020-07-29,#970D03,17.459992107340202,Stayed Republican
2020-07-29,#AB5A68,33.64333333333333,To Republican
2020-07-30,#030D97,23.109672489082982,Stayed Democrat
2020-07-30,#11A3D6,12.83873015873016,To Democrat
2020-07-30,#556B2F,0.6323076923076923,To other
2020-07-30,#970D03,17.45018942383586,Stayed Republican
2020-07-30,#AB5A68,34.49733333333334,To Republican
2020-07-31,#030D97,22.912401746724875,Stayed Democrat
2020-07-31,#11A3D6,12.589206349206354,To Democrat
2020-07-31,#556B2F,0.5984615384615385,To other
2020-07-31,#970D03,17.32181925809002,Stayed Republican
2020-07-31,#AB5A68,33.056000000000004,To Republican
2020-08-01,#030D97,22.863122270742338,Stayed Democrat
2020-08-01,#11A3D6,11.620317460317455,To Democrat
2020-08-01,#556B2F,0.4961538461538461,To other
2020-08-01,#970D03,17.157849250197337,Stayed Republican
2020-08-01,#AB5A68,33.908,To Republican
2020-08-02,#030D97,22.7796288209607,Stayed Democrat
2020-08-02,#11A3D6,11.03650793650794,To Democrat
2020-08-02,#556B2F,0.4915384615384616,To other
2020-08-02,#970D03,16.900228887134997,Stayed Republican
2020-08-02,#AB5A68,34.32266666666667,To Republican
2020-08-03,#030D97,22.365633187772943,Stayed Democrat
2020-08-03,#11A3D6,11.23984126984127,To Democrat
2020-08-03,#556B2F,0.43769230769230766,To other
2020-08-03,#970D03,16.470185477505932,Stayed Republican
2020-08-03,#AB5A68,31.775999999999996,To Republican
2020-08-04,#030D97,21.841331877729253,Stayed Democrat
2020-08-04,#11A3D6,11.236031746031747,To Democrat
2020-08-04,#556B2F,0.4492307692307692,To other
2020-08-04,#970D03,16.32324654832351,Stayed Republican
2020-08-04,#AB5A68,30.288000000000004,To Republican
2020-08-05,#030D97,21.4405676855895,Stayed Democrat
2020-08-05,#11A3D6,10.910793650793654,To Democrat
2020-08-05,#556B2F,0.5669230769230769,To other
2020-08-05,#970D03,16.223852523659314,Stayed Republican
2020-08-05,#AB5A68,29.192,To Republican
2020-08-06,#030D97,20.33685589519651,Stayed Democrat
2020-08-06,#11A3D6,10.775396825396827,To Democrat
2020-08-06,#556B2F,0.7553846153846154,To other
2020-08-06,#970D03,16.19221915648401,Stayed Republican
2020-08-06,#AB5A68,24.69466666666667,To Republican
2020-08-07,#030D97,20.819825327510923,Stayed Democrat
2020-08-07,#11A3D6,12.75492063492063,To Democrat
2020-08-07,#556B2F,0.6607692307692308,To other
2020-08-07,#970D03,16.4985258178952,Stayed Republican
2020-08-07,#AB5A68,27.464000000000002,To Republican
2020-08-08,#030D97,20.595524017467255,Stayed Democrat
2020-08-08,#11A3D6,13.366507936507936,To Democrat
2020-08-08,#556B2F,0.5476923076923077,To other
2020-08-08,#970D03,16.64307843910133,Stayed Republican
2020-08-08,#AB5A68,23.78466666666667,To Republican
2020-08-09,#030D97,20.322816593886486,Stayed Democrat
2020-08-09,#11A3D6,13.332063492063494,To Democrat
2020-08-09,#556B2F,0.6323076923076922,To other
2020-08-09,#970D03,16.891351990540063,Stayed Republican
2020-08-09,#AB5A68,22.64266666666667,To Republican
2020-08-10,#030D97,19.99050218340612,Stayed Democrat
2020-08-10,#11A3D6,13.08111111111111,To Democrat
2020-08-10,#556B2F,0.6823076923076923,To other
2020-08-10,#970D03,16.858478517934593,Stayed Republican
2020-08-10,#AB5A68,22.541333333333334,To Republican
2020-08-11,#030D97,19.948340611353707,Stayed Democrat
2020-08-11,#11A3D6,13.022222222222226,To Democrat
2020-08-11,#556B2F,0.8769230769230769,To other
2020-08-11,#970D03,16.768885387948018,Stayed Republican
2020-08-11,#AB5A68,22.540666666666663,To Republican
2020-08-12,#030D97,19.196681222707436,Stayed Democrat
2020-08-12,#11A3D6,12.723809523809527,To Democrat
2020-08-12,#556B2F,0.8353846153846154,To other
2020-08-12,#970D03,16.795884206380453,Stayed Republican
2020-08-12,#AB5A68,20.381333333333338,To Republican
2020-08-13,#030D97,18.92633187772926,Stayed Democrat
2020-08-13,#11A3D6,12.603492063492064,To Democrat
2020-08-13,#556B2F,0.7238461538461538,To other
2020-08-13,#970D03,16.759461054287954,Stayed Republican
2020-08-13,#AB5A68,21.675333333333338,To Republican
2020-08-14,#030D97,18.47790393013098,Stayed Democrat
2020-08-14,#11A3D6,10.493174603174603,To Democrat
2020-08-14,#556B2F,0.9092307692307691,To other
2020-08-14,#970D03,16.584413847364267,Stayed Republican
2020-08-14,#AB5A68,19.819999999999997,To Republican
2020-08-15,#030D97,17.726179039301318,Stayed Democrat
2020-08-15,#11A3D6,9.946666666666667,To Democrat
2020-08-15,#556B2F,1.0453846153846151,To other
2020-08-15,#970D03,16.47168371361134,Stayed Republican
2020-08-15,#AB5A68,20.65666666666667,To Republican
2020-08-16,#030D97,17.67008733624454,Stayed Democrat
2020-08-16,#11A3D6,9.81126984126984,To Democrat
2020-08-16,#556B2F,0.9830769230769228,To other
2020-08-16,#970D03,16.053701809598728,Stayed Republican
2020-08-16,#AB5A68,21.622666666666664,To Republican
2020-08-17,#030D97,17.1546288209607,Stayed Democrat
2020-08-17,#11A3D6,9.500952380952382,To Democrat
2020-08-17,#556B2F,1.146923076923077,To other
2020-08-17,#970D03,15.842682926829282,Stayed Republican
2020-08-17,#AB5A68,22.226,To Republican
2020-08-18,#030D97,16.583820960698702,Stayed Democrat
2020-08-18,#11A3D6,9.29174603174603,To Democrat
2020-08-18,#556B2F,0.9961538461538461,To other
2020-08-18,#970D03,15.461403853716057,Stayed Republican
2020-08-18,#AB5A68,26.233333333333334,To Republican
2020-08-19,#030D97,16.432008733624464,Stayed Democrat
2020-08-19,#11A3D6,9.356666666666667,To Democrat
2020-08-19,#556B2F,0.9299999999999998,To other
2020-08-19,#970D03,15.54681996855345,Stayed Republican
2020-08-19,#AB5A68,27.218666666666664,To Republican
2020-08-20,#030D97,16.60844978165939,Stayed Democrat
2020-08-20,#11A3D6,9.488095238095239,To Democrat
2020-08-20,#556B2F,0.9092307692307691,To other
2020-08-20,#970D03,15.217712264150977,Stayed Republican
2020-08-20,#AB5A68,25.918666666666663,To Republican
2020-08-21,#030D97,16.972117903930126,Stayed Democrat
2020-08-21,#11A3D6,9.82825396825397,To Democrat
2020-08-21,#556B2F,0.7823076923076923,To other
2020-08-21,#970D03,14.909508647798779,Stayed Republican
2020-08-21,#AB5A68,26.53066666666667,To Republican
2020-08-22,#030D97,17.569650655021835,Stayed Democrat
2020-08-22,#11A3D6,10.107460317460315,To Democrat
2020-08-22,#556B2F,0.8661538461538463,To other
2020-08-22,#970D03,14.761615566037722,Stayed Republican
2020-08-22,#AB5A68,24.613333333333337,To Republican
2020-08-23,#030D97,17.1976419213974,Stayed Democrat
2020-08-23,#11A3D6,10.06253968253968,To Democrat
2020-08-23,#556B2F,0.8376923076923077,To other
2020-08-23,#970D03,14.535778301886774,Stayed Republican
2020-08-23,#AB5A68,23.716,To Republican
2020-08-24,#030D97,17.76106986899562,Stayed Democrat
2020-08-24,#11A3D6,10.250000000000004,To Democrat
2020-08-24,#556B2F,0.783846153846154,To other
2020-08-24,#970D03,14.878393558523154,Stayed Republican
2020-08-24,#AB5A68,23.685333333333336,To Republican
2020-08-25,#030D97,18.189934497816587,Stayed Democrat
2020-08-25,#11A3D6,10.037460317460319,To Democrat
2020-08-25,#556B2F,0.7923076923076924,To other
2020-08-25,#970D03,15.118684210526299,Stayed Republican
2020-08-25,#AB5A68,18.97333333333334,To Republican
2020-08-26,#030D97,18.6425982532751,Stayed Democrat
2020-08-26,#11A3D6,10.130317460317459,To Democrat
2020-08-26,#556B2F,0.8461538461538461,To other
2020-08-26,#970D03,15.130113904163395,Stayed Republican
2020-08-26,#AB5A68,17.550666666666665,To Republican
2020-08-27,#030D97,18.312882096069867,Stayed Democrat
2020-08-27,#11A3D6,10.38873015873016,To Democrat
2020-08-27,#556B2F,1.066153846153846,To other
2020-08-27,#970D03,15.575292500981577,Stayed Republican
2020-08-27,#AB5A68,15.111333333333334,To Republican
2020-08-28,#030D97,17.318624454148477,Stayed Democrat
2020-08-28,#11A3D6,10.304761904761904,To Democrat
2020-08-28,#556B2F,1.0769230769230769,To other
2020-08-28,#970D03,15.679925402434243,Stayed Republican
2020-08-28,#AB5A68,14.264000000000003,To Republican
2020-08-29,#030D97,16.99772925764193,Stayed Democrat
2020-08-29,#11A3D6,10.17079365079365,To Democrat
2020-08-29,#556B2F,1.1084615384615384,To other
2020-08-29,#970D03,15.8472909305065,Stayed Republican
2020-08-29,#AB5A68,15.807333333333334,To Republican
2020-08-30,#030D97,17.10587336244543,Stayed Democrat
2020-08-30,#11A3D6,10.424761904761906,To Democrat
2020-08-30,#556B2F,1.2838461538461536,To other
2020-08-30,#970D03,16.185657636434996,Stayed Republican
2020-08-30,#AB5A68,17.274,To Republican
2020-08-31,#030D97,16.720698689956333,Stayed Democrat
2020-08-31,#11A3D6,10.71238095238095,To Democrat
2020-08-31,#556B2F,1.2115384615384615,To other
2020-08-31,#970D03,16.43086768747547,Stayed Republican
2020-08-31,#AB5A68,17.422666666666668,To Republican
2020-09-01,#030D97,16.77255458515283,Stayed Democrat
2020-09-01,#11A3D6,11.351428571428569,To Democrat
2020-09-01,#556B2F,1.2699999999999998,To other
2020-09-01,#970D03,16.299528857479412,Stayed Republican
2020-09-01,#AB5A68,16.558666666666667,To Republican
2020-09-02,#030D97,16.363100436681226,Stayed Democrat
2020-09-02,#11A3D6,11.669999999999998,To Democrat
2020-09-02,#556B2F,1.2653846153846153,To other
2020-09-02,#970D03,16.35170789163726,Stayed Republican
2020-09-02,#AB5A68,15.275999999999998,To Republican
2020-09-03,#030D97,16.405938864628812,Stayed Democrat
2020-09-03,#11A3D6,12.024761904761904,To Democrat
2020-09-03,#556B2F,1.0138461538461538,To other
2020-09-03,#970D03,16.35566941499805,Stayed Republican
2020-09-03,#AB5A68,16.650666666666663,To Republican
2020-09-04,#030D97,17.159235807860263,Stayed Democrat
2020-09-04,#11A3D6,12.616666666666664,To Democrat
2020-09-04,#556B2F,1.0023076923076923,To other
2020-09-04,#970D03,16.77452296819786,Stayed Republican
2020-09-04,#AB5A68,31.45133333333333,To Republican
2020-09-05,#030D97,16.684061135371167,Stayed Democrat
2020-09-05,#11A3D6,12.47936507936508,To Democrat
2020-09-05,#556B2F,0.8038461538461539,To other
2020-09-05,#970D03,16.7375422065175,Stayed Republican
2020-09-05,#AB5A68,31.53933333333333,To Republican
2020-09-06,#030D97,16.372707423580792,Stayed Democrat
2020-09-06,#11A3D6,12.235396825396824,To Democrat
2020-09-06,#556B2F,0.6376923076923078,To other
2020-09-06,#970D03,16.577887711032584,Stayed Republican
2020-09-06,#AB5A68,30.02333333333333,To Republican
2020-09-07,#030D97,15.903777292576416,Stayed Democrat
2020-09-07,#11A3D6,11.60285714285714,To Democrat
2020-09-07,#556B2F,0.6469230769230769,To other
2020-09-07,#970D03,15.834067530427918,Stayed Republican
2020-09-07,#AB5A68,29.452666666666662,To Republican
2020-09-08,#030D97,14.94563318777291,Stayed Democrat
2020-09-08,#11A3D6,11.22936507936508,To Democrat
2020-09-08,#556B2F,0.5938461538461538,To other
2020-09-08,#970D03,15.244424813506075,Stayed Republican
2020-09-08,#AB5A68,27.957333333333338,To Republican
2020-09-09,#030D97,14.369781659388654,Stayed Democrat
2020-09-09,#11A3D6,10.47666666666667,To Democrat
